Date,S&P Comp. P,Dividend D,Earnings E,Price Index CPI,Date Fraction,Long Interest Rate GS10,Real Price,Real Dividend,Total Return Price,Real Earnings,TR Scaled Earnings,Ratio P/E10 or CAPE,Ratio TR P/E10 or TR CAPE,Excess CAPE Yield,Total Bond Returns,Total Bond Returns,10 Year Annualized Stock Real Return,10 Year Annualized Bonds Real Return,Real 10 Year Excess Annualized Returns
2005.08,1224.27,21.29,65.40,196.40,2005.62,4.26,2074.43,36.07,"  960,746.70 ",110.82,"  51,322.69 ",26.10,28.17,2.11%,1.01,37.45,5.37%,2.99%,2.38%
2005.09,1225.92,21.47,66.47,198.80,2005.71,4.20,2052.15,35.94,"  951,814.45 ",111.27,"  51,607.86 ",25.73,27.76,2.33%,0.98,37.31,5.00%,3.06%,1.93%
2005.1,1191.96,21.72,67.59,199.20,2005.79,4.46,1991.29,36.29,"  924,991.77 ",112.92,"  52,451.59 ",24.88,26.84,2.19%,1.00,36.59,5.75%,3.38%,2.37%
2005.11,1237.37,21.97,68.71,197.60,2005.87,4.54,2083.89,37.00,"  969,438.54 ",115.72,"  53,832.02 ",25.93,27.98,1.87%,1.01,36.79,5.58%,3.19%,2.39%
2005.12,1262.07,22.22,69.83,196.80,2005.96,4.47,2134.13,37.57,"  994,266.26 ",118.08,"  55,012.49 ",26.44,28.53,1.83%,1.01,37.28,5.23%,3.12%,2.11%
2006.01,1278.73,22.41,70.78,198.30,2006.04,4.42,2145.94,37.60,"  1,001,230.78 ",118.78,"  55,417.31 ",26.47,28.55,1.89%,0.99,37.29,4.45%,3.26%,1.18%
2006.02,1276.65,22.59,71.72,198.70,2006.12,4.57,2138.14,37.84,"  999,061.11 ",120.12,"  56,128.14 ",26.25,28.31,1.76%,0.99,36.91,4.40%,3.67%,0.74%
2006.03,1293.74,22.78,72.67,199.80,2006.21,4.72,2154.83,37.94,"  1,008,338.56 ",121.04,"  56,638.86 ",26.33,28.40,1.60%,0.98,36.41,4.91%,3.67%,1.23%
2006.04,1302.17,23.00,73.28,201.50,2006.29,4.99,2150.58,37.99,"  1,007,827.62 ",121.02,"  56,713.22 ",26.15,28.20,1.41%,0.99,35.48,5.16%,3.98%,1.17%
2006.05,1290.01,23.22,73.88,202.50,2006.37,5.11,2119.97,38.16,"  994,976.04 ",121.42,"  56,985.72 ",25.65,27.66,1.39%,1.00,35.12,5.22%,4.06%,1.15%
2006.06,1253.17,23.44,74.49,202.90,2006.46,5.11,2055.37,38.44,"  966,159.72 ",122.17,"  57,429.75 ",24.75,26.69,1.55%,1.01,35.20,5.60%,4.18%,1.42%
2006.07,1260.24,23.66,75.85,203.50,2006.54,5.09,2060.87,38.69,"  970,261.42 ",124.04,"  58,397.07 ",24.70,26.63,1.59%,1.02,35.30,5.92%,4.32%,1.60%
2006.08,1287.15,23.88,77.21,203.90,2006.62,4.88,2100.75,38.97,"  990,564.53 ",126.01,"  59,419.25 ",25.05,27.02,1.74%,1.02,35.96,5.82%,4.07%,1.75%
2006.09,1317.74,24.10,78.57,202.90,2006.71,4.72,2161.28,39.53,"  1,020,657.22 ",128.87,"  60,856.50 ",25.64,27.66,1.73%,1.00,36.75,5.43%,3.77%,1.66%
2006.1,1363.38,24.36,79.55,201.80,2006.79,4.73,2248.32,40.17,"  1,063,344.89 ",131.18,"  62,043.66 ",26.54,28.62,1.50%,1.01,37.06,4.93%,3.56%,1.38%
2006.11,1388.64,24.62,80.53,201.50,2006.87,4.60,2293.39,40.66,"  1,086,261.02 ",133.00,"  62,994.44 ",26.93,29.03,1.54%,1.01,37.65,4.85%,3.07%,1.78%
2006.12,1416.42,24.88,81.51,201.80,2006.96,4.56,2335.79,41.03,"  1,107,964.15 ",134.42,"  63,759.45 ",27.28,29.41,1.54%,0.99,37.86,5.04%,2.71%,2.34%
2007.01,1424.16,25.08,82.06,202.42,2007.04,4.76,2341.40,41.24,"  1,112,258.48 ",134.91,"  64,085.65 ",27.21,29.33,1.35%,1.01,37.29,5.09%,2.88%,2.22%
2007.02,1444.80,25.29,82.60,203.50,2007.12,4.72,2362.70,41.35,"  1,124,010.03 ",135.08,"  64,262.86 ",27.32,29.44,1.40%,1.02,37.35,5.22%,2.86%,2.36%
2007.03,1406.95,25.49,83.15,205.35,2007.21,4.56,2280.04,41.31,"  1,086,324.68 ",134.75,"  64,201.21 ",26.23,28.26,1.78%,0.99,37.63,5.75%,2.74%,3.01%
2007.04,1463.64,25.72,83.74,206.69,2007.29,4.69,2356.60,41.41,"  1,124,445.88 ",134.83,"  64,333.51 ",26.98,29.07,1.60%,1.00,37.15,5.34%,3.03%,2.31%
2007.05,1511.14,25.94,84.33,207.95,2007.37,4.75,2418.30,41.52,"  1,155,537.65 ",134.95,"  64,485.42 ",27.55,29.68,1.53%,0.98,36.89,5.22%,3.11%,2.11%
2007.06,1514.19,26.17,84.92,208.35,2007.46,5.10,2418.49,41.80,"  1,157,294.75 ",135.64,"  64,904.32 ",27.42,29.53,1.20%,1.01,35.97,5.38%,3.48%,1.90%
2007.07,1520.71,26.44,82.81,208.30,2007.54,5.00,2429.53,42.24,"  1,164,258.15 ",132.30,"  63,402.03 ",27.41,29.52,1.29%,1.03,36.41,5.43%,3.26%,2.17%
2007.08,1454.62,26.71,80.71,207.92,2007.62,4.67,2328.21,42.75,"  1,117,412.87 ",129.18,"  61,997.41 ",26.15,28.16,1.76%,1.02,37.58,5.86%,3.02%,2.83%
2007.09,1497.12,26.98,78.60,208.49,2007.71,4.52,2389.65,43.06,"  1,148,622.23 ",125.46,"  60,303.59 ",26.73,28.78,1.83%,1.00,38.07,5.68%,2.86%,2.82%
2007.1,1539.66,27.23,74.46,208.94,2007.79,4.53,2452.30,43.37,"  1,180,475.51 ",118.60,"  57,089.36 ",27.32,29.42,1.73%,1.03,38.10,5.69%,2.73%,2.95%
2007.11,1463.39,27.48,70.32,210.18,2007.87,4.15,2317.06,43.51,"  1,117,118.91 ",111.34,"  53,680.70 ",25.73,27.71,2.41%,1.01,39.19,6.44%,2.48%,3.96%
2007.12,1479.22,27.73,66.18,210.04,2007.96,4.10,2343.70,43.94,"  1,131,726.45 ",104.86,"  50,633.21 ",25.96,27.96,2.43%,1.03,39.51,6.61%,2.37%,4.24%
2008.01,1378.76,27.92,64.25,211.08,2008.04,3.74,2173.72,44.02,"  1,051,420.12 ",101.30,"  48,996.01 ",24.02,25.89,3.13%,1.00,40.62,7.85%,1.89%,5.96%
2008.02,1354.87,28.11,62.32,211.69,2008.12,3.74,2129.87,44.19,"  1,031,991.32 ",97.97,"  47,468.54 ",23.50,25.33,3.23%,1.02,40.63,7.69%,1.62%,6.07%
2008.03,1316.94,28.30,60.39,213.53,2008.21,3.51,2052.45,44.11,"  996,260.93 ",94.12,"  45,684.84 ",22.61,24.38,3.70%,0.99,41.18,8.05%,1.50%,6.55%
2008.04,1370.47,28.44,57.38,214.82,2008.29,3.68,2123.01,44.05,"  1,032,288.29 ",88.89,"  43,223.23 ",23.36,25.20,3.43%,0.99,40.48,7.44%,1.63%,5.81%
2008.05,1403.22,28.57,54.38,216.63,2008.37,3.88,2155.59,43.89,"  1,049,909.17 ",83.53,"  40,685.40 ",23.70,25.58,3.24%,0.99,39.60,7.42%,1.74%,5.68%
2008.06,1341.25,28.71,51.37,218.82,2008.46,4.10,2039.84,43.66,"  995,302.77 ",78.13,"  38,120.19 ",22.42,24.22,3.35%,1.01,38.63,8.21%,2.06%,6.14%
2008.07,1257.33,28.76,49.56,219.96,2008.54,4.01,1902.22,43.51,"  929,923.42 ",74.98,"  36,657.13 ",20.91,22.60,3.80%,1.01,38.84,9.12%,2.05%,7.07%
2008.08,1281.47,28.80,47.76,219.09,2008.62,3.89,1946.51,43.75,"  953,358.05 ",72.54,"  35,528.89 ",21.40,23.16,3.76%,1.02,39.51,9.10%,1.89%,7.21%
2008.09,1216.95,28.85,45.95,218.78,2008.71,3.69,1851.06,43.88,"  908,402.90 ",69.89,"  34,299.78 ",20.36,22.05,4.17%,0.99,40.35,9.80%,1.60%,8.21%
2008.1,968.80,28.70,35.59,216.57,2008.79,3.81,1488.65,44.10,"  732,351.98 ",54.69,"  26,906.33 ",16.39,17.77,5.11%,1.03,40.49,11.73%,1.44%,10.29%
2008.11,883.04,28.54,25.24,212.43,2008.87,3.53,1383.37,44.72,"  682,390.64 ",39.54,"  19,502.25 ",15.26,16.58,5.64%,1.10,42.37,12.33%,1.07%,11.26%
2008.12,877.56,28.39,14.88,210.23,2008.96,2.42,1389.15,44.94,"  687,090.31 ",23.55,"  11,650.38 ",15.38,16.73,6.60%,0.99,47.13,11.65%,0.30%,11.35%
2009.01,865.58,28.01,12.21,211.14,2009.04,2.52,1364.25,44.15,"  676,593.45 ",19.24,"  9,541.52 ",15.17,16.55,6.61%,0.97,46.61,11.99%,0.52%,11.47%
2009.02,805.23,27.64,9.53,212.19,2009.12,2.87,1262.85,43.34,"  628,096.71 ",14.95,"  7,436.20 ",14.12,15.43,6.79%,1.01,45.08,13.42%,0.86%,12.55%
2009.03,757.13,27.26,6.86,212.71,2009.21,2.82,1184.53,42.65,"  590,912.68 ",10.73,"  5,353.98 ",13.32,14.59,7.26%,0.99,45.27,14.27%,0.88%,13.39%
2009.04,848.15,26.70,7.08,213.24,2009.29,2.93,1323.63,41.67,"  662,034.57 ",11.04,"  5,523.78 ",14.98,16.44,6.27%,0.97,44.83,13.33%,0.98%,12.35%
2009.05,902.41,26.15,7.29,213.86,2009.37,3.29,1404.25,40.69,"  704,054.84 ",11.35,"  5,690.21 ",16.00,17.59,5.51%,0.97,43.45,12.44%,1.42%,11.02%
2009.06,926.12,25.59,7.51,215.69,2009.46,3.72,1428.87,39.48,"  718,049.04 ",11.59,"  5,822.73 ",16.38,18.04,5.02%,1.02,41.67,12.37%,2.17%,10.21%
2009.07,935.82,25.03,9.19,215.35,2009.54,3.56,1446.13,38.67,"  728,341.58 ",14.20,"  7,149.91 ",16.69,18.41,5.02%,1.00,42.42,12.62%,2.38%,10.24%
2009.08,1009.73,24.46,10.86,215.83,2009.62,3.59,1556.85,37.72,"  785,689.63 ",16.75,"  8,452.96 ",18.09,19.98,4.53%,1.02,42.35,11.41%,2.41%,9.00%
2009.09,1044.55,23.90,12.54,215.97,2009.71,3.40,1609.53,36.83,"  813,824.44 ",19.32,"  9,770.10 ",18.83,20.82,4.46%,1.00,43.12,11.35%,2.17%,9.19%
2009.1,1067.66,23.40,25.35,216.18,2009.79,3.39,1643.56,36.03,"  832,547.44 ",39.02,"  19,767.60 ",19.36,21.42,4.32%,1.00,43.24,11.07%,2.12%,8.95%
2009.11,1088.07,22.91,38.16,216.33,2009.87,3.40,1673.80,35.24,"  849,350.29 ",58.70,"  29,787.80 ",19.81,21.94,4.19%,0.99,43.29,11.34%,2.03%,9.31%
2009.12,1110.38,22.41,50.97,215.95,2009.96,3.59,1711.13,34.53,"  869,755.12 ",78.55,"  39,924.55 ",20.32,22.51,3.85%,0.99,42.81,11.36%,2.13%,9.23%
2010.01,1123.58,22.24,54.29,216.69,2010.04,3.73,1725.57,34.16,"  878,543.92 ",83.38,"  42,450.16 ",20.53,22.74,3.67%,1.01,42.29,11.57%,2.32%,9.25%
2010.02,1089.16,22.07,57.61,216.74,2010.12,3.69,1672.30,33.89,"  852,855.95 ",88.45,"  45,110.94 ",19.92,22.07,3.80%,1.00,42.55,11.88%,2.49%,9.40%
2010.03,1152.05,21.90,60.93,217.63,2010.21,3.73,1761.62,33.49,"  899,835.41 ",93.17,"  47,590.79 ",21.00,23.27,3.46%,0.99,42.37,9.00%,3.16%,5.84%
2010.04,1197.32,21.95,62.99,218.01,2010.29,3.85,1827.67,33.50,"  934,999.10 ",96.15,"  49,186.91 ",21.80,24.15,3.18%,1.04,42.01,9.12%,3.53%,5.58%
2010.05,1125.06,21.99,65.04,218.18,2010.37,3.42,1716.04,33.55,"  879,320.14 ",99.21,"  50,836.32 ",20.48,22.68,3.90%,1.02,43.63,10.42%,3.14%,7.28%
2010.06,1083.36,22.04,67.10,217.97,2010.46,3.20,1654.05,33.65,"  848,992.75 ",102.45,"  52,584.01 ",19.74,21.86,4.24%,1.02,44.61,11.45%,2.80%,8.65%
2010.07,1079.80,22.14,68.69,218.01,2010.54,3.01,1648.27,33.80,"  847,470.13 ",104.85,"  53,908.04 ",19.67,21.77,4.43%,1.03,45.45,11.79%,2.67%,9.12%
2010.08,1087.28,22.25,70.27,218.31,2010.62,2.70,1657.40,33.91,"  853,617.18 ",107.12,"  55,171.18 ",19.77,21.88,4.72%,1.01,46.72,12.32%,2.33%,9.99%
2010.09,1122.08,22.35,71.86,218.44,2010.71,2.65,1709.45,34.05,"  881,887.66 ",109.48,"  56,477.66 ",20.38,22.55,4.57%,1.01,47.00,11.86%,2.23%,9.63%
2010.1,1171.58,22.48,73.69,218.71,2010.79,2.54,1782.64,34.20,"  921,116.83 ",112.12,"  57,936.38 ",21.24,23.49,4.48%,0.98,47.50,11.56%,2.02%,9.55%
2010.11,1198.89,22.60,75.52,218.80,2010.87,2.76,1823.43,34.38,"  943,672.41 ",114.86,"  59,443.44 ",21.70,23.99,4.16%,0.96,46.67,11.73%,2.13%,9.60%
2010.12,1241.53,22.73,77.35,219.18,2010.96,3.29,1885.04,34.51,"  977,047.23 ",117.44,"  60,872.15 ",22.40,24.75,3.51%,0.99,44.61,11.80%,2.53%,9.27%
2011.01,1282.62,22.96,78.67,220.22,2011.04,3.39,1938.20,34.70,"  1,006,097.52 ",118.88,"  61,709.39 ",22.98,25.38,3.28%,0.99,44.15,11.74%,2.46%,9.28%
2011.02,1321.12,23.20,79.99,221.31,2011.12,3.58,1986.58,34.88,"  1,032,720.81 ",120.28,"  62,528.26 ",23.49,25.93,3.01%,1.02,43.36,11.66%,2.42%,9.23%
2011.03,1304.49,23.43,81.31,223.47,2011.21,3.41,1942.63,34.89,"  1,011,385.30 ",121.09,"  63,040.53 ",22.90,25.27,3.36%,1.00,43.69,11.90%,1.95%,9.95%
2011.04,1331.51,23.73,82.16,224.91,2011.29,3.46,1970.18,35.12,"  1,027,252.68 ",121.57,"  63,388.56 ",23.14,25.53,3.29%,1.03,43.35,12.29%,1.94%,10.36%
2011.05,1338.31,24.04,83.02,225.96,2011.37,3.17,1970.97,35.40,"  1,029,202.62 ",122.26,"  63,842.44 ",23.06,25.42,3.60%,1.02,44.33,12.27%,1.66%,10.61%
2011.06,1287.29,24.34,83.87,225.72,2011.46,3.00,1897.86,35.88,"  992,589.52 ",123.65,"  64,669.56 ",22.10,24.36,3.93%,1.00,45.14,12.77%,1.49%,11.29%
2011.07,1325.19,24.62,84.91,225.92,2011.54,3.00,1952.01,36.27,"  1,022,489.04 ",125.07,"  65,512.22 ",22.61,24.92,3.86%,1.06,45.22,12.72%,1.62%,11.10%
2011.08,1185.31,24.90,85.94,226.55,2011.62,2.30,1741.16,36.58,"  913,642.12 ",126.25,"  66,245.50 ",20.05,22.09,5.16%,1.03,48.00,14.22%,1.04%,13.18%
2011.09,1173.88,25.18,86.98,226.89,2011.71,1.98,1721.76,36.93,"  905,074.91 ",127.58,"  67,062.57 ",19.70,21.71,5.54%,0.99,49.40,14.29%,0.65%,13.64%
2011.1,1207.22,25.60,86.97,226.42,2011.79,2.15,1774.32,37.62,"  934,352.31 ",127.82,"  67,312.19 ",20.16,22.21,5.26%,1.01,48.83,13.88%,0.50%,13.38%
2011.11,1226.42,26.01,86.96,226.23,2011.87,2.01,1804.06,38.27,"  951,693.15 ",127.92,"  67,480.34 ",20.35,22.42,5.37%,1.00,49.58,14.15%,0.33%,13.82%
2011.12,1243.32,26.43,86.95,225.67,2011.96,1.98,1833.44,38.97,"  968,906.37 ",128.22,"  67,759.23 ",20.52,22.62,5.37%,1.00,49.92,13.94%,0.33%,13.61%
2012.01,1300.58,26.74,87.48,226.67,2012.04,1.97,1909.48,39.25,"  1,010,817.01 ",128.44,"  67,989.88 ",21.21,23.39,5.24%,1.00,49.82,13.13%,0.01%,13.12%
2012.02,1352.49,27.04,88.01,227.66,2012.12,1.97,1976.99,39.53,"  1,048,297.60 ",128.65,"  68,215.42 ",21.80,24.03,5.12%,0.98,49.69,12.28%,-0.19%,12.48%
2012.03,1389.24,27.35,88.54,229.39,2012.21,2.17,2015.40,39.68,"  1,070,419.24 ",128.45,"  68,220.70 ",22.05,24.32,4.89%,1.01,48.52,11.80%,-0.25%,12.05%
2012.04,1386.43,27.67,88.33,230.09,2012.29,2.05,2005.27,40.03,"  1,066,808.13 ",127.76,"  67,969.33 ",21.78,24.02,5.04%,1.02,48.98,11.79%,-0.93%,12.72%
2012.05,1341.27,28.00,88.13,229.82,2012.37,1.80,1942.23,40.54,"  1,035,068.97 ",127.61,"  68,008.07 ",20.94,23.10,5.46%,1.02,50.23,11.09%,-1.40%,12.49%
2012.06,1323.48,28.32,87.92,229.48,2012.46,1.62,1919.28,41.07,"  1,024,664.08 ",127.50,"  68,069.38 ",20.55,22.67,5.71%,1.01,51.21,10.67%,-1.90%,12.57%
2012.07,1359.78,28.74,87.45,229.10,2012.54,1.53,1975.14,41.75,"  1,056,344.33 ",127.02,"  67,932.89 ",21.00,23.17,5.67%,0.99,51.79,10.39%,-1.78%,12.17%
2012.08,1403.45,29.17,86.97,230.38,2012.62,1.68,2027.29,42.13,"  1,086,113.13 ",125.63,"  67,307.62 ",21.41,23.63,5.45%,1.00,50.86,10.77%,-1.58%,12.35%
2012.09,1443.42,29.59,86.50,231.41,2012.71,1.72,2075.77,42.55,"  1,113,982.89 ",124.39,"  66,757.78 ",21.78,24.04,5.36%,1.00,50.52,9.64%,-2.03%,11.67%
2012.1,1437.82,30.14,86.50,231.32,2012.79,1.75,2068.52,43.37,"  1,112,032.13 ",124.45,"  66,903.01 ",21.58,23.82,5.35%,1.01,50.47,9.27%,-2.41%,11.68%
2012.11,1394.51,30.70,86.51,230.22,2012.87,1.65,2015.76,44.37,"  1,085,657.89 ",125.05,"  67,347.42 ",20.90,23.07,5.55%,0.99,51.25,10.11%,-2.44%,12.55%
2012.12,1422.29,31.25,86.51,229.60,2012.96,1.72,2061.47,45.29,"  1,112,308.17 ",125.39,"  67,655.53 ",21.24,23.46,5.40%,0.98,51.13,9.88%,-2.14%,12.02%
2013.01,1480.40,31.54,86.91,230.28,2013.04,1.91,2139.37,45.57,"  1,156,388.84 ",125.59,"  67,885.64 ",21.90,24.19,5.05%,1.00,50.18,9.51%,-1.93%,11.45%
2013.02,1512.31,31.82,87.30,232.17,2013.12,1.98,2167.73,45.62,"  1,173,773.07 ",125.14,"  67,760.12 ",22.05,24.37,4.96%,1.00,49.54,9.63%,-2.01%,11.64%
2013.03,1550.83,32.11,87.70,232.77,2013.21,1.96,2217.14,45.91,"  1,202,602.83 ",125.38,"  68,007.63 ",22.42,24.78,4.87%,1.02,49.58,9.04%,-1.95%,10.99%
2013.04,1570.70,32.50,88.78,232.53,2013.29,1.76,2247.89,46.51,"  1,221,380.95 ",127.06,"  69,038.18 ",22.60,24.98,5.05%,0.99,50.62,9.24%,-2.01%,11.25%
2013.05,1639.84,32.88,89.87,232.95,2013.37,1.93,2342.67,46.98,"  1,275,005.24 ",128.38,"  69,872.96 ",23.41,25.88,4.76%,0.97,49.83,8.83%,-1.94%,10.77%
2013.06,1618.77,33.27,90.95,233.50,2013.46,2.30,2307.03,47.42,"  1,257,760.34 ",129.62,"  70,666.80 ",22.93,25.35,4.49%,0.98,48.16,9.47%,-1.76%,11.22%
2013.07,1668.68,33.65,92.09,233.60,2013.54,2.58,2377.22,47.93,"  1,298,206.76 ",131.19,"  71,644.57 ",23.49,25.98,4.10%,0.99,47.05,9.52%,-1.64%,11.15%
2013.08,1670.09,34.02,93.23,233.88,2013.62,2.74,2376.37,48.41,"  1,299,945.78 ",132.66,"  72,567.31 ",23.36,25.83,3.94%,1.00,46.44,9.35%,-1.74%,11.08%
2013.09,1687.17,34.40,94.37,234.15,2013.71,2.81,2397.89,48.89,"  1,313,943.51 ",134.12,"  73,493.99 ",23.44,25.92,3.83%,1.02,46.22,9.10%,-1.85%,10.94%
2013.1,1720.03,34.60,96.31,233.55,2013.79,2.62,2450.90,49.30,"  1,345,244.07 ",137.24,"  75,327.14 ",23.83,26.36,3.93%,0.99,47.21,8.51%,-2.34%,10.85%
2013.11,1783.54,34.79,98.26,233.07,2013.87,2.72,2546.60,49.68,"  1,400,042.71 ",140.29,"  77,129.49 ",24.64,27.25,3.70%,0.99,47.00,8.59%,-2.01%,10.60%
2013.12,1807.78,34.99,100.20,233.05,2013.96,2.90,2581.43,49.96,"  1,421,481.47 ",143.08,"  78,788.59 ",24.86,27.48,3.50%,1.01,46.38,8.98%,-1.46%,10.44%
2014.01,1822.36,35.40,100.42,233.92,2014.04,2.86,2592.61,50.37,"  1,429,946.01 ",142.86,"  78,793.66 ",24.86,27.47,3.53%,1.02,46.48,9.17%,-1.53%,10.70%
2014.02,1817.04,35.82,100.63,234.78,2014.12,2.71,2575.51,50.77,"  1,422,852.01 ",142.64,"  78,801.98 ",24.59,27.17,3.70%,1.00,47.02,9.61%,-1.79%,11.40%
2014.03,1863.52,36.23,100.85,236.29,2014.21,2.72,2624.49,51.02,"  1,452,260.23 ",142.03,"  78,593.44 ",24.96,27.57,3.63%,1.00,46.79,9.67%,-1.77%,11.44%
2014.04,1864.26,36.61,101.61,237.07,2014.29,2.71,2616.91,51.40,"  1,450,432.96 ",142.63,"  79,052.09 ",24.79,27.37,3.67%,1.02,46.78,9.53%,-2.03%,11.56%
2014.05,1889.77,37.00,102.36,237.90,2014.37,2.56,2643.49,51.75,"  1,467,553.36 ",143.19,"  79,493.09 ",24.94,27.54,3.77%,1.00,47.34,9.65%,-2.08%,11.73%
2014.06,1947.09,37.38,103.12,238.34,2014.46,2.60,2718.60,52.19,"  1,511,670.91 ",143.98,"  80,059.73 ",25.56,28.21,3.62%,1.01,47.18,9.71%,-1.88%,11.59%
2014.07,1973.10,37.75,104.07,238.25,2014.54,2.54,2756.00,52.73,"  1,534,905.67 ",145.36,"  80,955.10 ",25.82,28.49,3.65%,1.01,47.55,9.78%,-1.89%,11.67%
2014.08,1961.53,38.12,105.01,237.85,2014.62,2.42,2744.42,53.33,"  1,530,933.81 ",146.93,"  81,960.75 ",25.62,28.26,3.78%,0.99,48.24,9.70%,-1.70%,11.40%
2014.09,1993.23,38.49,105.96,238.03,2014.71,2.53,2786.68,53.81,"  1,557,006.64 ",148.14,"  82,770.39 ",25.92,28.58,3.61%,1.02,47.83,9.79%,-1.48%,11.27%
2014.1,1937.27,38.81,104.74,237.43,2014.79,2.30,2715.26,54.39,"  1,519,637.52 ",146.81,"  82,162.99 ",25.16,27.74,3.88%,1.00,49.03,10.38%,-2.01%,12.40%
2014.11,2044.57,39.12,103.53,236.15,2014.87,2.33,2881.21,55.13,"  1,615,083.97 ",145.89,"  81,779.67 ",26.61,29.32,3.57%,1.01,49.26,9.99%,-2.23%,12.22%
2014.12,2054.27,39.44,102.31,234.81,2014.96,2.21,2911.39,55.90,"  1,634,611.04 ",145.00,"  81,409.48 ",26.79,29.52,3.65%,1.03,50.17,10.01%,-2.40%,12.41%
2015.01,2028.18,39.90,101.29,233.71,2015.04,1.88,2888.00,56.81,"  1,624,139.42 ",144.23,"  81,111.68 ",26.49,29.17,3.95%,0.99,52.00,9.97%,-2.96%,12.93%
2015.02,2082.20,40.35,100.27,234.72,2015.12,1.98,2952.10,57.21,"  1,662,868.87 ",142.16,"  80,076.78 ",27.00,29.72,3.76%,1.00,51.39,9.78%,-2.71%,12.49%
2015.03,2079.99,40.81,99.25,236.12,2015.21,2.04,2931.52,57.52,"  1,653,975.87 ",139.88,"  78,922.06 ",26.73,29.42,3.72%,1.01,50.90,9.16%,-2.47%,11.64%
2015.04,2094.86,41.12,97.80,236.60,2015.29,1.94,2946.49,57.84,"  1,665,140.08 ",137.56,"  77,740.88 ",26.79,29.48,3.77%,0.98,51.34,8.45%,-2.55%,11.00%
2015.05,2111.94,41.43,96.36,237.81,2015.37,2.20,2955.45,57.98,"  1,672,933.41 ",134.84,"  76,327.11 ",26.81,29.49,3.57%,0.99,49.98,9.25%,-2.39%,11.63%
2015.06,2099.29,41.74,94.91,238.64,2015.46,2.36,2927.49,58.21,"  1,659,853.99 ",132.35,"  75,042.87 ",26.50,29.14,3.48%,1.01,49.19,9.71%,-2.20%,11.91%
2015.07,2094.14,42.00,93.49,238.65,2015.54,2.32,2920.11,58.56,"  1,658,437.97 ",130.37,"  74,041.32 ",26.38,29.01,3.49%,1.02,49.46,10.19%,-2.24%,12.43%
2015.08,2039.87,42.25,92.08,238.32,2015.62,2.17,2848.47,59.00,"  1,620,542.91 ",128.58,"  73,148.87 ",25.69,28.25,3.68%,1.00,50.29,10.62%,-2.29%,12.91%
2015.09,1944.41,42.51,90.66,237.95,2015.71,2.17,2719.40,59.45,"  1,549,933.36 ",126.79,"  72,267.14 ",24.50,26.94,3.73%,1.01,50.46,11.40%,-2.20%,13.60%
2015.1,2024.81,42.80,89.28,237.84,2015.79,2.07,2833.12,59.89,"  1,617,592.72 ",124.93,"  71,327.22 ",25.49,28.03,3.64%,0.98,51.02,11.17%,-2.24%,13.42%
2015.11,2080.62,43.10,87.91,237.34,2015.87,2.26,2917.37,60.43,"  1,668,569.49 ",123.26,"  70,497.44 ",26.23,28.83,3.40%,1.00,50.36,10.89%,-2.07%,12.96%
2015.12,2054.08,43.39,86.53,236.53,2015.96,2.24,2890.03,61.05,"  1,655,843.45 ",121.75,"  69,753.92 ",25.97,28.54,3.47%,1.02,50.71,11.17%,-2.15%,13.31%
2016.01,1918.60,43.55,86.50,236.92,2016.04,2.09,2694.96,61.18,"  1,546,998.19 ",121.50,"  69,746.35 ",24.21,26.61,3.84%,1.03,51.40,12.02%,-2.34%,14.35%
2016.02,1904.42,43.72,86.47,237.11,2016.12,1.78,2672.84,61.36,"  1,537,236.82 ",121.36,"  69,798.08 ",24.00,26.39,4.17%,0.99,52.90,11.99%,-2.56%,14.55%
2016.03,2021.95,43.88,86.44,238.13,2016.21,1.89,2825.63,61.32,"  1,628,047.62 ",120.80,"  69,600.35 ",25.37,27.89,3.82%,1.01,52.23,10.85%,-2.60%,13.45%
2016.04,2075.54,44.07,86.60,239.26,2016.29,1.81,2886.83,61.30,"  1,666,255.03 ",120.45,"  69,522.96 ",25.92,28.50,3.78%,1.00,52.44,11.03%,-2.71%,13.74%
2016.05,2065.55,44.27,86.76,240.23,2016.37,1.81,2861.36,61.32,"  1,654,502.69 ",120.19,"  69,494.64 ",25.69,28.24,3.81%,1.02,52.31,11.55%,-2.78%,14.33%
2016.06,2083.89,44.46,86.92,241.02,2016.46,1.64,2877.32,61.39,"  1,666,686.70 ",120.01,"  69,518.26 ",25.84,28.40,3.97%,1.01,53.02,,,
2016.07,2148.90,44.65,87.64,240.63,2016.54,1.50,2971.89,61.75,"  1,724,447.73 ",121.21,"  70,331.96 ",26.69,29.33,3.94%,1.00,53.87,,,
2016.08,2170.95,44.84,88.37,240.85,2016.62,1.56,2999.63,61.96,"  1,743,539.67 ",122.10,"  70,969.29 ",26.95,29.61,3.83%,0.99,53.59,,,
2016.09,2157.69,45.03,89.09,241.43,2016.71,1.63,2974.16,62.07,"  1,731,740.88 ",122.80,"  71,502.76 ",26.73,29.36,3.87%,0.99,53.19,,,
2016.1,2143.02,45.25,90.91,241.73,2016.79,1.76,2950.26,62.30,"  1,720,848.08 ",125.15,"  73,000.86 ",26.53,29.13,3.83%,0.97,52.56,,,
2016.11,2164.99,45.48,92.73,241.35,2016.87,2.14,2985.15,62.70,"  1,744,246.28 ",127.86,"  74,708.87 ",26.85,29.48,3.41%,0.97,50.94,,,
